"","CountryName","RegionName","CityName","CountryCode","RegionCode","CityCode","Jurisdiction","Date","C1_School.closing","C1_Flag","C2_Workplace.closing","C2_Flag","C3_Cancel.public.events","C3_Flag","C4_Restrictions.on.gatherings","C4_Flag","C5_Close.public.transport","C5_Flag","C6_Stay.at.home.requirements","C6_Flag","C7_Restrictions.on.internal.movement","C7_Flag","C8_International.travel.controls","H1_Public.information.campaigns","H1_Flag","H2_Testing.policy","H3_Contact.tracing","H6_Facial.Coverings","H6_Flag"
"1","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200101,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"2","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200102,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"3","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200103,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"4","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200104,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"5","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200105,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"6","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200106,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"7","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200107,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"8","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200108,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"9","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200109,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"10","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200110,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"11","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200111,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"12","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200112,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"13","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200113,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"14","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200114,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"15","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200115,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"16","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200116,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"17","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200117,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"18","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200118,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"19","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200119,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"20","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200120,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"21","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200121,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"22","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200122,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"23","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200123,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"24","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200124,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"25","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200125,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"26","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200126,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"27","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200127,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"28","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200128,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"29","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200129,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"30","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200130,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"31","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200131,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"32","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200201,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"33","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200202,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"34","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200203,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"35","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200204,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"36","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200205,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"37","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200206,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"38","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200207,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"39","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200208,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"40","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200209,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"41","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200210,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"42","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200211,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"43","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200212,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"44","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200213,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"45","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200214,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"46","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200215,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"47","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200216,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"48","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200217,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"49","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200218,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"50","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200219,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"51","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200220,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"52","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200221,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"53","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200222,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"54","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200223,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"55","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200224,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"56","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200225,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"57","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200226,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"58","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200227,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"59","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200228,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"60","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200229,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"61","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200301,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA
"62","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200302,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA
"63","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200303,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA
"64","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200304,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA
"65","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200305,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA
"66","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200306,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA
"67","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200307,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA
"68","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200308,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA
"69","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200309,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA
"70","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200310,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA
"71","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200311,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA
"72","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200312,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA
"73","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200313,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,2,2,1,0,0,0,NA
"74","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200314,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,2,2,1,0,0,0,NA
"75","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200315,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,2,2,1,0,0,0,NA
"76","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200316,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,2,2,1,0,0,0,NA
"77","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200317,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,2,2,1,0,0,0,NA
"78","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200318,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,2,2,1,0,0,0,NA
"79","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200319,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,3,2,1,0,0,0,NA
"80","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200320,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,3,2,1,0,0,0,NA
"81","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200321,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,3,2,1,0,0,0,NA
"82","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200322,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,3,2,1,0,0,0,NA
"83","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200323,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,3,2,1,0,0,0,NA
"84","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200324,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,3,2,1,0,0,0,NA
"85","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200325,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,3,2,1,0,0,0,NA
"86","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200326,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,3,2,1,0,0,0,NA
"87","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200327,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,0,0,NA
"88","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200328,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,0,0,NA
"89","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200329,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,0,0,NA
"90","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200330,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,0,0,NA
"91","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200331,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,0,0,NA
"92","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200401,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"93","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200402,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"94","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200403,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"95","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200404,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"96","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200405,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"97","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200406,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"98","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200407,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"99","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200408,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"100","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200409,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"101","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200410,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"102","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200411,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"103","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200412,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"104","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200413,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"105","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200414,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"106","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200415,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"107","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200416,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"108","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200417,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"109","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200418,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"110","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200419,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"111","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200420,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"112","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200421,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"113","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200422,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"114","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200423,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"115","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200424,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"116","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200425,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"117","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200426,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"118","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200427,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"119","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200428,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"120","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200429,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"121","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200430,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"122","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200501,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"123","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200502,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"124","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200503,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"125","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200504,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"126","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200505,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,0,2,0,NA
"127","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200506,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"128","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200507,0,NA,0,NA,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,1,1
"129","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200508,0,NA,1,1,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"130","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200509,0,NA,1,1,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"131","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200510,0,NA,1,1,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"132","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200511,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"133","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200512,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"134","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200513,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"135","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200514,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"136","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200515,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"137","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200516,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"138","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200517,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"139","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200518,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"140","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200519,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"141","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200520,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"142","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200521,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"143","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200522,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"144","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200523,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"145","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200524,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"146","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200525,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"147","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200526,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"148","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200527,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"149","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200528,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"150","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200529,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"151","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200530,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"152","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200531,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"153","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200601,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"154","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200602,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"155","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200603,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"156","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200604,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"157","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200605,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"158","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200606,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"159","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200607,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"160","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200608,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"161","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200609,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"162","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200610,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"163","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200611,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
"164","Brazil","","","BRA","BRA_ALL","","NAT_GOV",20200612,0,NA,1,0,1,1,2,1,0,NA,1,0,0,NA,4,2,1,2,2,0,NA
