"","RegionName","RegionCode","Jurisdiction","Date","C1_School.closing","C1_Flag","C2_Workplace.closing","C2_Flag","C3_Cancel.public.events","C3_Flag","C4_Restrictions.on.gatherings","C4_Flag","C5_Close.public.transport","C5_Flag","C6_Stay.at.home.requirements","C6_Flag","C7_Restrictions.on.internal.movement","C7_Flag","C8_International.travel.controls","E1_Income.support","E1_Flag","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H1_Flag","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines","H6_Facial.Coverings","H6_Flag","M1_Wildcard","ConfirmedCases","ConfirmedDeaths","StringencyIndex","StringencyIndexForDisplay","StringencyLegacyIndex","StringencyLegacyIndexForDisplay","GovernmentResponseIndex","GovernmentResponseIndexForDisplay","ContainmentHealthIndex","ContainmentHealthIndexForDisplay","EconomicSupportIndex","EconomicSupportIndexForDisplay","goog_retail","goog_parks","goog_transitstations","goog_workplaces","goog_residential","newCases","newDeaths","totalCases","deaths","tests","tests_per_100k_inhabitants","totalCases_per_100k_inhabitants","moveave_newcases","cases_controlled","max_test_percase","min_test_percase","mean_test_percase","test_percase","test_parameter","test_and_trace","ave_goog_retail","ave_goog_parks","ave_goog_transitstations","ave_goog_workplaces","ave_goog_residential","google_ave","min_google","mob","community_understanding","c7risk","c8risk","manage_imported_cases","pop","newcases_permillion","endemic_factor","rooi_unadjusted","risk_of_openness"
"1881","Distrito Federal","BR_DF","STATE_ALL",2020-05-02,3,1,3,1,2,1,2,1,1,1,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,4,1,NA,1566,31,70.37,70.37,88.1,88.1,61.9,61.9,72.22,72.22,NA,NA,-59,-64,-38,-29,16,59,1,1605,32,43586,1445.50998,53.2291,86.7142857142857,1,27.1563862928349,1.14197728876628,5.31279337839034,27.1563862928349,1,0.166666666666667,-58.8571428571429,-57.8571428571429,-40.5714285714286,-39.8571428571429,19,-46.4285714285714,46.9523809523809,46.9523809523809,0.634761904761905,0,0,0,3015268.00942599,28.75840072697,0,0.450357142857143,0.450357142857143
"1882","Distrito Federal","BR_DF","STATE_ALL",2020-05-03,3,1,3,1,2,1,2,1,1,1,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,4,1,NA,1649,33,70.37,70.37,88.1,88.1,61.9,61.9,72.22,72.22,NA,NA,-64,-56,-37,-21,14,115,1,1720,33,43707,1449.52289,57.04302,104.714285714286,1,25.4110465116279,1.12048344454236,5.26894664229458,25.4110465116279,1,0.166666666666667,-58.2857142857143,-57.4285714285714,-40,-39.5714285714286,18.5714285714286,-45.9523809523809,46.9523809523809,46.9523809523809,0.634761904761905,0,0,0,3015268.01001397,34.7280193225015,0,0.450357142857143,0.450357142857143
"1883","Distrito Federal","BR_DF","STATE_ALL",2020-05-04,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,4,1,NA,1768,33,64.81,64.81,78.57,78.57,58.33,58.33,68.06,68.06,NA,NA,-54,-59,-40,-38,18,73,0,1793,33,43707,1449.52289,59.46403,119.285714285714,1,24.3764640267708,1.10603659862677,4.97253750391083,24.3764640267708,1,0.166666666666667,-58,-57.8571428571429,-39.8571428571429,-39.2857142857143,18.4285714285714,-45.7142857142857,46.9523809523809,46.9523809523809,0.634761904761905,0,0,0,3015268.01001397,39.5605677139,0,0.450357142857143,0.450357142857143
"1884","Distrito Federal","BR_DF","STATE_ALL",2020-05-05,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,4,1,NA,1818,33,64.81,64.81,78.57,78.57,58.33,58.33,68.06,68.06,NA,NA,-53,-58,-38,-39,18,44,1,1837,34,43707,1449.52289,60.92327,128,1,23.792596624932,1.04542918391918,4.69260568076879,23.792596624932,1,0.166666666666667,-54.5714285714286,-58,-37,-34.2857142857143,17.2857142857143,-41.9523809523809,47.2380952380952,47.2380952380952,0.636190476190476,0,0,0,3015268.01001397,42.450621163658,0,0.450714285714286,0.450714285714286
"1885","Distrito Federal","BR_DF","STATE_ALL",2020-05-06,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,1906,34,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-53,-58,-37,-39,18,209,1,2046,35,43707,1449.52289,67.85466,138.714285714286,1,21.3621700879765,0.940480278973925,5.47258133980607,21.3621700879765,1,0.0833333333333334,-53,-57.2857142857143,-35.2857142857143,-33.1428571428571,17.1428571428571,-40.4761904761905,47.2380952380952,47.2380952380952,0.636190476190476,0,0,0,3015268.01001397,46.0039655690981,0,0.429880952380952,0.429880952380952
"1886","Distrito Federal","BR_DF","STATE_ALL",2020-05-07,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,2258,35,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-51,-53,-37,-39,18,212,0,2258,35,45176,1498.24162,74.88555,137.428571428571,1,20.0070859167405,0.89160488879984,5.09698178426793,20.0070859167405,1,0.0833333333333334,-51.7142857142857,-58.8571428571429,-32.8571428571429,-30.4285714285714,16.7142857142857,-38.3333333333333,47.2380952380952,47.2380952380952,0.636190476190476,0,0,0,3015267.99128701,45.5775645235144,0,0.429880952380952,0.429880952380952
"1887","Distrito Federal","BR_DF","STATE_ALL",2020-05-08,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,2442,37,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-48,-58,-32,-35,19,184,2,2442,37,45176,1498.24162,80.98783,143.714285714286,1,18.4995904995905,0.851063829787234,4.74157829623326,18.4995904995905,1,0.0833333333333334,-51.4285714285714,-58.8571428571429,-32.5714285714286,-30.1428571428571,16.8571428571429,-38.0476190476191,47.2380952380952,47.2380952380952,0.636190476190476,0,0,0,3015267.99128701,47.6621932543196,0,0.429880952380952,0.429880952380952
"1888","Distrito Federal","BR_DF","STATE_ALL",2020-05-09,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,2576,39,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-48,-59,-26,-21,15,134,2,2576,39,45176,1498.24162,85.43188,163.142857142857,1,17.5372670807453,0.801603206412826,4.4879525284255,17.5372670807453,1,0.0833333333333334,-51.4285714285714,-58.8571428571429,-32.2857142857143,-30,17,-37.9047619047619,47.2380952380952,47.2380952380952,0.636190476190476,0,0,0,3015267.99128701,54.1055911495358,0.0273706076635719,0.429880952380952,0.445485457154863
"1889","Distrito Federal","BR_DF","STATE_ALL",2020-05-10,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,2682,42,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-55,-67,-20,-2,11,106,3,2682,42,55317,1834.5633,88.94732,163.714285714286,1,20.6252796420582,0.783381744564739,5.11639182988687,20.6252796420582,1,0.0833333333333334,-51.4285714285714,-58.7142857142857,-32.4285714285714,-29.8571428571429,17.2857142857143,-37.9047619047619,47.2380952380952,47.2380952380952,0.636190476190476,0,0,0,3015267.99320579,54.2951028177853,0.0286340187852352,0.429880952380952,0.446205751900297
"1890","Distrito Federal","BR_DF","STATE_ALL",2020-05-11,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,NA,NA,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-52,-59,-38,-36,19,117,2,2799,44,55317,1834.5633,92.82757,165.428571428571,1,19.7631296891747,0.771715332422883,4.89288938106776,19.7631296891747,1,0.0833333333333334,-51.8571428571429,-58.8571428571429,-32.7142857142857,-29.7142857142857,17.4285714285714,-38.0952380952381,48.7142857142857,48.7142857142857,0.643571428571429,0,0,0,3015267.99320579,54.8636379258249,0.0324242528388328,0.43172619047619,0.450152044157877
"1891","Distrito Federal","BR_DF","STATE_ALL",2020-05-12,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,NA,NA,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-53,-58,-36,-38,19,180,2,2979,46,55317,1834.5633,98.79719,192.142857142857,1,18.5689828801611,0.746034074477671,4.56789569149451,18.5689828801611,1,0.0833333333333334,-52.7142857142857,-59.1428571428571,-33.5714285714286,-29.7142857142857,17.7142857142857,-38.6666666666667,48.7142857142857,48.7142857142857,0.643571428571429,0,0,0,3015267.99320579,63.7233100261093,0.091488733507395,0.43172619047619,0.483716841594946
"1892","Distrito Federal","BR_DF","STATE_ALL",2020-05-13,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,NA,NA,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-53,-57,-38,-38,20,213,2,3192,48,55317,1834.5633,105.86124,223.428571428571,1,17.3298872180451,0.696714092803883,4.2624631148887,17.3298872180451,1,0.0833333333333334,-53.8571428571429,-60.1428571428571,-34.5714285714286,-29.7142857142857,17.8571428571429,-39.3809523809524,48.7142857142857,48.7142857142857,0.643571428571429,0,0,0,3015267.99320579,74.0990757478326,0.160660504985551,0.43172619047619,0.523025347684348
"1893","Distrito Federal","BR_DF","STATE_ALL",2020-05-14,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,NA,NA,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-54,-54,-39,-38,19,224,3,3416,51,66644,2210.21813,113.2901,240.857142857143,1,19.5093676814988,0.655786022178831,4.58530324081172,19.5093676814988,1,0.0833333333333334,-55,-59.5714285714286,-37,-31.5714285714286,18.4285714285714,-41.1904761904762,48.7142857142857,48.7142857142857,0.643571428571429,0,0,0,3015267.99981502,79.8791825044801,0.199194550029867,0.43172619047619,0.544923236258044
"1894","Distrito Federal","BR_DF","STATE_ALL",2020-05-15,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,3416,51,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-54,-60,-38,-35,21,371,4,3787,55,66644,2210.21813,125.59414,260,1,17.5980987589121,0.609818767343862,4.47049760845621,17.5980987589121,1,0.0833333333333334,-55,-59.5714285714286,-37.2857142857143,-31.4285714285714,18.4285714285714,-41.2380952380952,48.7142857142857,48.7142857142857,0.643571428571429,0,0,0,3015267.99981502,86.2278245303403,0.241518830202269,0.43172619047619,0.568975016186968
"1895","Distrito Federal","BR_DF","STATE_ALL",2020-05-16,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,4140,56,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-56,-66,-33,-21,16,353,1,4140,56,66644,2210.21813,137.30123,267.714285714286,1,16.0975845410628,0.581860974453688,4.21683394335558,16.0975845410628,1,0.0833333333333334,-55,-59.5714285714286,-37.7142857142857,-31.1428571428571,18.5714285714286,-41.2857142857143,49,49,0.645,0,0,0,3015267.99981502,88.7862325109109,0.258574883406072,0.432083333333333,0.578932319201032
"1896","Distrito Federal","BR_DF","STATE_ALL",2020-05-17,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,4368,59,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-63,-63,-37,-15,15,228,3,4368,59,66644,2210.21813,144.86275,297,1,15.257326007326,0.571016119977544,4.04545105227875,15.257326007326,1,0.0833333333333334,-55,-59.8571428571429,-37.8571428571429,-30.8571428571429,18.5714285714286,-41.2380952380952,49.3333333333333,49.3333333333333,0.646666666666667,0,0,0,3015267.99981502,98.4987072519657,0.323324715013105,0.4325,0.615986775769937
"1897","Distrito Federal","BR_DF","STATE_ALL",2020-05-18,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,4619,66,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-52,-59,-40,-35,19,251,7,4619,66,79909,2650.14586,153.18705,303.714285714286,1,17.3000649491232,0.564487996701868,4.6339161699496,17.3000649491232,1,0.0833333333333334,-54.5714285714286,-59.2857142857143,-37.7142857142857,-30.5714285714286,18.7142857142857,-40.9523809523809,49.3809523809524,49.3809523809524,0.646904761904762,0,0,0,3015267.99736223,100.725469835509,0.338169798903396,0.432559523809524,0.624450755532504
"1898","Distrito Federal","BR_DF","STATE_ALL",2020-05-19,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,4853,72,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-53,-58,-39,-36,20,234,6,4853,72,79909,2650.14586,160.94755,308.714285714286,1,16.465897383062,0.539434805667096,4.31288811941182,16.465897383062,1,0.0833333333333334,-54.1428571428571,-58.5714285714286,-37.2857142857143,-30.1428571428571,18.5714285714286,-40.5238095238095,49.9523809523809,49.9523809523809,0.649761904761905,0,0,0,3015267.99736223,102.383697231672,0.34922464821115,0.43327380952381,0.631188564024902
"1899","Distrito Federal","BR_DF","STATE_ALL",2020-05-20,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,5161,77,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-53,-59,-39,-36,20,418,6,5271,78,79909,2650.14586,174.81033,301.571428571429,1,15.1601214190856,0.509597904350191,3.96036543359877,15.1601214190856,1,0.0833333333333334,-53.8571428571429,-57.8571428571429,-37,-29.4285714285714,18.4285714285714,-40.0952380952381,50.2857142857143,50.2857142857143,0.651428571428571,0,0,0,3015267.99736223,100.014800951439,0.333432006342929,0.433690476190476,0.622516196925395
"1900","Distrito Federal","BR_DF","STATE_ALL",2020-05-21,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,6251,95,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-51,-50,-38,-36,20,271,6,5542,84,79909,2650.14586,183.79792,324.285714285714,1,14.4188018765789,0.482783872848832,3.70221987118419,14.4188018765789,1,0.0833333333333334,-53.7142857142857,-56.7142857142857,-37,-29.2857142857143,18.4285714285714,-40,50.8095238095238,50.8095238095238,0.654047619047619,0,0,0,3015267.99736223,107.547891122581,0.38365260748387,0.434345238095238,0.651360162435668
"1901","Distrito Federal","BR_DF","STATE_ALL",2020-05-22,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,5948,90,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-51,-55,-35,-32,20,406,6,5948,90,98361,3262.0981,197.26273,330.142857142857,1,16.5368190988568,0.46311352785836,4.23537452575817,16.5368190988568,1,0.0833333333333334,-53.7142857142857,-56.5714285714286,-36.7142857142857,-29.1428571428571,18.4285714285714,-39.8571428571429,52.5238095238095,52.5238095238095,0.662619047619048,0,0,0,3015267.99577241,109.490386130101,0.396602574200673,0.436488095238095,0.659978367259391
"1902","Distrito Federal","BR_DF","STATE_ALL",2020-05-23,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,6638,104,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-54,-61,-31,-16,15,303,5,6251,95,98361,3262.0981,207.31159,336.714285714286,1,15.7352423612222,0.441917624568634,4.01427738905558,15.7352423612222,1,0.0833333333333334,-53.5714285714286,-56.2857142857143,-36.4285714285714,-28.8571428571429,18.1428571428571,-39.6190476190476,52.5238095238095,52.5238095238095,0.662619047619048,0,0,0,3015267.99577241,111.669770709064,0.411131804727096,0.436488095238095,0.668165761628061
"1903","Distrito Federal","BR_DF","STATE_ALL",2020-05-24,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,NA,NA,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-62,-55,-37,-14,15,387,9,6638,104,98361,3262.0981,220.14627,355.714285714286,1,14.8178668273576,0.433295602536483,3.80912789933145,14.8178668273576,1,0.0833333333333334,-53,-55.2857142857143,-36,-28.5714285714286,17.7142857142857,-39.1904761904762,52.5238095238095,52.5238095238095,0.662619047619048,0,0,0,3015267.99577241,117.971034817807,0.453140232118711,0.436488095238095,0.691838010563562
"1904","Distrito Federal","BR_DF","STATE_ALL",2020-05-25,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,6930,114,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-52,-58,-38,-34,19,292,10,6930,114,98361,3262.0981,229.83032,394,1,14.1935064935065,0.425710014947683,4.00409450079901,14.1935064935065,1,0.0833333333333334,-52.5714285714286,-54.7142857142857,-35.7142857142857,-28.2857142857143,17.4285714285714,-38.8571428571429,52.5238095238095,52.5238095238095,0.662619047619048,0,0,0,3015267.99577241,130.668318886551,0.537788792577004,0.436488095238095,0.739538482102768
"1905","Distrito Federal","BR_DF","STATE_ALL",2020-05-26,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,NA,NA,64.81,64.81,78.57,78.57,60.71,60.71,70.83,70.83,NA,NA,-52,-56,-37,-34,18,280,10,7210,124,118175,3919.22045,239.11639,396.285714285714,1,16.3904299583911,0.413871676529058,3.98367601752285,16.3904299583911,1,0.0833333333333334,-52,-54.5714285714286,-35.4285714285714,-28,17.4285714285714,-38.4761904761905,52.5238095238095,52.5238095238095,0.662619047619048,0,0,0,3015267.998002,131.426365599444,0.542842437329626,0.436488095238095,0.742386271083308
"1906","Distrito Federal","BR_DF","STATE_ALL",2020-05-27,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,7761,133,61.11,61.11,75,75,58.33,58.33,68.06,68.06,NA,NA,-49,-52,-36,-34,17,551,9,7761,133,118175,3919.22045,257.39006,460.428571428571,1,15.2267749001417,0.39784093067957,3.74663929068763,15.2267749001417,1,0.0833333333333334,-51.2857142857143,-54,-35,-27.1428571428571,17.4285714285714,-37.8095238095238,52.7619047619048,52.7619047619048,0.663809523809524,0,0,0,3015267.998002,152.699054191423,0.684660361276154,0.436785714285714,0.822396210618748
"1907","Distrito Federal","BR_DF","STATE_ALL",2020-05-28,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,8300,142,61.11,61.11,75,75,58.33,58.33,68.06,68.06,NA,NA,-48,-46,-36,-34,18,539,9,8300,142,118175,3919.22045,275.26575,448.857142857143,1,14.2379518072289,0.912355917175194,3.49178049578606,14.2379518072289,1,0.0833333333333334,-50.4285714285714,-52.5714285714286,-34.1428571428571,-25.8571428571429,17.2857142857143,-36.8095238095238,53.0952380952381,53.0952380952381,0.66547619047619,0,0,0,3015267.998002,148.86144221826,0.659076281455066,0.437202380952381,0.80812894292605
"1908","Distrito Federal","BR_DF","STATE_ALL",2020-05-29,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,8722,154,61.11,61.11,75,75,58.33,58.33,68.06,68.06,NA,NA,-47,-54,-33,-30,20,422,12,8722,154,140151,4648.04455,289.26119,511.428571428571,1,16.0686769089658,0.844918305178621,3.9400465634357,16.0686769089658,1,0.0833333333333334,-49.5714285714286,-52.1428571428571,-33.7142857142857,-25.2857142857143,17.1428571428571,-36.1904761904762,53.5714285714286,53.5714285714286,0.667857142857143,0,0,0,3015268.00125012,169.612973445987,0.797419822973249,0.437797619047619,0.886108942141806
"1909","Distrito Federal","BR_DF","STATE_ALL",2020-05-30,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,9474,162,61.11,61.11,75,75,58.33,58.33,68.06,68.06,NA,NA,-49,-57,-28,-10,15,752,8,9474,162,140151,4648.04455,314.20093,578,1,14.7932235592147,0.766390354182366,3.74353839267211,14.7932235592147,1,0.0833333333333334,-48.8571428571429,-51.8571428571429,-33.2857142857143,-25,17.1428571428571,-35.7142857142857,54.0476190476191,54.0476190476191,0.670238095238095,0,0,0,3015268.00125012,191.691086749292,0.944607244995279,0.438392857142857,0.968891033126813
"1910","Distrito Federal","BR_DF","STATE_ALL",2020-05-31,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,NA,NA,61.11,61.11,75,75,58.33,58.33,68.06,68.06,NA,NA,-56,-45,-31,-5,14,306,8,9780,170,140151,4648.04455,324.34928,608.428571428571,1,14.3303680981595,0.730603448275862,3.61250477009271,14.3303680981595,1,0.0833333333333334,-48.4285714285714,-52,-33,-24.7142857142857,17.4285714285714,-35.3809523809524,54.2857142857143,54.2857142857143,0.671428571428571,0,0,0,3015268.00125012,201.782584890073,1,0.438690476190476,1
"1911","Distrito Federal","BR_DF","STATE_ALL",2020-06-01,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,10510,171,61.11,61.11,75,75,58.33,58.33,68.06,68.06,NA,NA,-46,-55,-35,-30,18,730,3,10510,173,140151,4648.04455,348.5594,660.428571428571,1,13.3350142721218,0.702186421173763,3.45449281904148,13.3350142721218,1,0.0833333333333334,-48,-51.5714285714286,-32.5714285714286,-24.4285714285714,17.5714285714286,-35,58.0476190476191,58.0476190476191,0.690238095238095,0,0,0,3015268.00125012,219.028149787933,1,0.443392857142857,1
"1912","Distrito Federal","BR_DF","STATE_ALL",2020-06-02,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,NA,NA,61.11,61.11,75,75,58.33,58.33,68.06,68.06,NA,NA,-47,-54,-34,-32,18,746,4,11256,177,147226,4882.68373,373.30015,783.714285714286,1,13.0797796730633,0.680571046174437,3.6562648460376,13.0797796730633,1,0.0833333333333334,-47.1428571428571,-49.8571428571429,-32,-24.1428571428571,17.2857142857143,-34.4285714285714,58.7142857142857,58.7142857142857,0.693571428571429,0,0,0,3015267.99893713,259.915299731414,1,0.44422619047619,1
"1913","Distrito Federal","BR_DF","STATE_ALL",2020-06-03,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,11256,177,61.11,61.11,75,75,58.33,58.33,68.06,68.06,NA,NA,-46,-53,-34,-32,19,764,14,12020,191,147226,4882.68373,398.63787,910.857142857143,1,12.2484193011647,0.649425287356322,3.47085883689213,12.2484193011647,1,0.0833333333333334,-46.1428571428571,-48.5714285714286,-31.4285714285714,-23.8571428571429,17,-33.8095238095238,58.7142857142857,58.7142857142857,0.693571428571429,0,0,0,3015267.99893713,302.081653497538,1,0.44422619047619,1
"1914","Distrito Federal","BR_DF","STATE_ALL",2020-06-04,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,12020,191,61.11,61.11,75,75,58.33,58.33,68.06,68.06,NA,NA,-45,-43,-33,-32,19,903,5,12923,196,147226,4882.68373,428.58545,977.571428571429,1,11.3925559080709,0.625076828518746,3.25557986921915,11.3925559080709,1,0.0833333333333334,-45.2857142857143,-49.1428571428571,-30.8571428571429,-23.2857142857143,16.8571428571429,-33.1428571428571,58.7142857142857,58.7142857142857,0.693571428571429,0,0,0,3015267.99893713,324.207144743359,1,0.44422619047619,1
"1915","Distrito Federal","BR_DF","STATE_ALL",2020-06-05,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,12923,196,61.11,61.11,75,75,58.33,58.33,68.06,68.06,NA,NA,-41,-42,-29,-28,18,1285,6,14208,202,147226,4882.68373,471.2019,919.714285714286,1,10.3621903153153,0.917564054957297,3.05520929067536,10.3621903153153,1,0.0833333333333334,-44.7142857142857,-48,-30.7142857142857,-23.2857142857143,16.7142857142857,-32.9047619047619,58.7142857142857,58.7142857142857,0.693571428571429,0,0,0,3015267.99893713,305.019084883493,1,0.44422619047619,1
"1916","Distrito Federal","BR_DF","STATE_ALL",2020-06-06,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,NA,NA,61.11,61.11,75,75,58.33,58.33,68.06,68.06,NA,NA,-42,-48,-24,-8,13,1642,6,15850,208,147226,4882.68373,525.65808,976.285714285714,1,9.28870662460568,0.971988416851063,3.2217591958466,9.28870662460568,1,0.0833333333333334,-44.1428571428571,-46.4285714285714,-30.5714285714286,-23.1428571428571,16.7142857142857,-32.6190476190476,58.7142857142857,58.7142857142857,0.693571428571429,0,0,0,3015267.99893713,323.780743413139,1,0.44422619047619,1
"1917","Distrito Federal","BR_DF","STATE_ALL",2020-06-07,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,NA,NA,61.11,61.11,75,75,58.33,58.33,68.06,68.06,NA,NA,-50,-49,-27,-1,13,773,6,16623,214,147226,4882.68373,551.29428,1059,1,8.85676472357577,0.954841234894075,3.11279949683578,8.85676472357577,1,0.0833333333333334,-43,-44.4285714285714,-30,-22.8571428571429,16.4285714285714,-31.952380952381,58.7142857142857,58.7142857142857,0.693571428571429,0,0,0,3015267.99893713,351.21256232391,1,0.44422619047619,1
"1918","Distrito Federal","BR_DF","STATE_ALL",2020-06-08,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,NA,NA,NA,61.11,61.11,75,75,58.33,58.33,68.06,68.06,NA,NA,-42,-47,-34,-30,17,325,12,16948,226,147226,4882.68373,562.07276,1083.42857142857,1,8.68692471088034,0.944803690358454,3.0145828178051,8.68692471088034,1,0.0833333333333334,-44.1428571428571,-40.7142857142857,-31.7142857142857,-27.1428571428571,17.2857142857143,-34.3333333333333,58.7142857142857,58.7142857142857,0.693571428571429,0,0,0,3015267.99893713,359.314187598076,1,0.44422619047619,1
